FIPS,State,County,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT13,FMRKT18,PCH_FMRKT_13_18,FMRKTPTH13,FMRKTPTH18,PCH_FMRKTPTH_13_18,FMRKT_SNAP18,PCT_FMRKT_SNAP18,FMRKT_WIC18,PCT_FMRKT_WIC18,FMRKT_WICCASH18,PCT_FMRKT_WICCASH18,FMRKT_SFMNP18,PCT_FMRKT_SFMNP18,FMRKT_CREDIT18,PCT_FMRKT_CREDIT18,FMRKT_FRVEG18,PCT_FMRKT_FRVEG18,FMRKT_ANMLPROD18,PCT_FMRKT_ANMLPROD18,FMRKT_BAKED18,PCT_FMRKT_BAKED18,FMRKT_OTHERFOOD18,PCT_FMRKT_OTHERFOOD18,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,FOODHUB18,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL13,FARM_TO_SCHOOL15
47055,TN,Giles,57,55,-3.50877193,3.186137507,3.250591017,0.4398826979,0.3143418468,141,144,2.127659574,4.780633349,4.978220286,4.1330703,1,1,0,0.0347137861,0.03389485925,-2.35908246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,66.66666667,14,22,-36.36363636,0.4746728148,0.4839936389,1.963631335,6,10,66.66666667,14,22,57.14285714,0.4746728148,0.7605614326,60.22856353,9,13,44.44444444,16,19,18.75,0.5424832169,0.65684851,21.08181221,12,9,-25,13,12,-7.692307692,0.4407676138,0.4148516905,-5.879724921,0,0,0,0,5,,0,6920,,0,239.2311415,,,7,2,-71.42857143,8,7,-12.5,28000,35000,25,1,1
47057,TN,Grainger,57,54,-5.263157895,5.654761905,6.101694915,2.876617375,4.510840825,498,853,71.28514056,22.32282935,37.6883312,68.83312865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,42,-33.33333333,441,508,-13.18897638,19.76780671,19.48482305,-1.43153802,63,42,-33.33333333,441,508,15.19274376,19.76780671,22.44510228,13.54371584,16,3,-81.25,34,22,-35.29411765,1.52404859,0.9720319887,-36.22040695,9,12,33.33333333,12,16,33.33333333,0.5378995024,0.7069323554,31.42461597,1,1,0,11,16,45.45454545,424416,956112,125.2770866,19024.4296,42244.15676,122.0521595,,4,3,-25,1,7,600,,,,,0
47059,TN,Greene,102,117,14.70588235,3.332244365,4.62633452,0.3766699251,0.3024640897,289,259,-10.38062284,4.260023585,3.773145113,-11.42900883,3,2,-33.33333206,0.04390458018,0.02894900553,-34.06381607,2,100,0,0,0,0,0,0,2,100,2,100,2,100,2,100,2,100,42,36,-14.28571429,296,489,-39.46830266,4.363207547,4.312165844,-1.169820666,42,36,-14.28571429,296,489,65.2027027,4.363207547,7.123814519,63.27012735,13,17,30.76923077,40,75,87.5,0.5896226415,1.092609589,85.30658625,14,15,7.142857143,14,42,200,0.2063679245,0.6118613697,196.490538,1,1,0,0,3,,0,4916,,0,71.61691651,,,4,5,25,15,10,-33.33333333,27000,121000,348.1481481,0,1
47061,TN,Grundy,15,30,100,4.573170732,10.79136691,0.04365033174,0.6343811951,15,112,646.6666667,1.067767654,8.218373936,669.6781137,0,1,,0,0.07492882013,,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,7,16,128.5714286,25,70,-64.28571429,1.779612756,1.834458468,3.081890226,7,16,128.5714286,25,70,180,1.779612756,5.13648371,188.6292926,3,3,0,,,,,,,5,7,40,2,3,50,0.1423690205,0.2201350161,54.62283534,0,0,0,1,4,300,,3806,,,279.2779571,,,0,0,,1,3,200,,,,1,1
47063,TN,Hamblen,31,42,35.48387097,4.335664336,7.381370826,0.9443255545,0.7194987607,278,209,-24.82014388,4.513573191,3.33237667,-26.16987631,1,1,0,0.0158611834,0.01548730861,-2.357168436,1,100,0,0,0,0,1,100,1,100,1,100,1,100,1,100,1,100,11,9,-18.18181818,,,,,,,11,9,-18.18181818,,,,,,,3,4,33.33333333,7,36,414.2857143,0.1136511235,0.5739978953,405.0525481,1,1,0,,,,,,,0,2,,0,0,,0,0,,0,0,,,1,3,200,0,3,,0,,,0,0
47065,TN,Hamilton,38,62,63.15789474,5.680119581,11.0516934,2.930046492,2.917068467,271,363,33.94833948,0.8344007094,1.049885467,25.82509281,5,7,40,0.01432361081,0.01921567135,34.15382385,5,71.42857361,0,0,0,0,0,0,7,100,7,100,7,100,7,100,7,100,16,11,-31.25,39,96,-59.375,0.1200798069,0.1127976122,-6.064462389,16,11,-31.25,39,96,146.1538462,0.1200798069,0.2776556607,131.2259387,14,10,-28.57142857,39,32,-17.94871795,0.1200798069,0.0925518869,-22.92468709,15,11,-26.66666667,21,18,-14.28571429,0.06465835755,0.05206043638,-19.48382491,1,1,0,2,0,-100,,0,,,0,,1,5,5,0,5,7,40,,298000,,1,0
47067,TN,Hancock,18,24,33.33333333,3.896103896,5.251641138,0.5729838132,0.4196314541,40,23,-42.5,5.868544601,3.445176753,-41.29418814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,75,45,25,80,6.602112676,6.740563212,2.09706411,8,14,75,45,25,-44.44444444,6.602112676,3.74475734,-43.27940883,4,3,-25,4,4,0,0.5868544601,0.5991611744,2.09706411,2,2,0,,,,,,,0,0,0,0,0,,0,0,,0,0,,,2,2,0,1,0,-100,,0,,1,1
47069,TN,Hardeman,15,26,73.33333333,2.403846154,4.490500864,0.5562687206,0.7965888808,78,241,208.974359,2.802227412,9.086453267,224.2582393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,75,63,178,-64.60674157,2.263337525,2.375296912,4.946650077,8,14,75,63,178,182.5396825,2.263337525,6.711156355,196.515932,1,11,1000,,13,,,0.4901406327,,2,12,500,,20,,,0.7540625118,,0,0,0,0,0,,0,0,,0,0,,,0,4,,21,8,-61.9047619,36000,226000,527.7777778,0,0
47071,TN,Hardin,11,25,127.2727273,1.76565008,4.244482173,0.6098107793,0.4792260048,68,106,55.88235294,2.617095793,4.074728992,55.69659324,1,2,100,0.03856983036,0.07759156078,101.1716385,0,0,0,0,0,0,0,0,1,50,1,50,1,50,1,50,1,50,7,6,-14.28571429,21,14,50,0.8082207597,0.8072576305,-0.1191666026,7,6,-14.28571429,21,14,-33.33333333,0.8082207597,0.5381717537,-33.41277774,5,4,-20,9,6,-33.33333333,0.3463803256,0.2306450373,-33.41277774,3,4,33.33333333,,4,,,0.1537633582,,0,0,0,0,4,,0,5320,,0,204.5052664,,,4,2,-50,12,8,-33.33333333,42000,42000,0,1,1
47073,TN,Hawkins,93,66,-29.03225806,5.525846702,4.592901879,1.152506031,1.225909769,215,222,3.255813953,3.81340901,3.924410896,2.910830856,1,1,0,0.01767346449,0.01768972166,0.09198630601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,-12.90322581,122,108,12.96296296,2.163887904,2.15665824,-0.334105252,31,27,-12.90322581,122,108,-11.47540984,2.163887904,1.909172869,-11.77117514,15,11,-26.66666667,27,24,-11.11111111,0.4788932245,0.4242606375,-11.40809356,10,16,60,11,19,72.72727273,0.195104647,0.3358730046,72.15018184,1,0,-100,5,3,-40,7456,8740,17.22103004,132.2454771,154.5015821,16.82938843,,8,6,-25,4,7,75,5000,7000,40,1,1
47075,TN,Haywood,11,9,-18.18181818,2.240325866,2.179176755,0.03475389895,0.01672027772,16,21,31.25,0.835858322,1.150369762,37.62736237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,-30.76923077,33,34,-2.941176471,1.723957789,1.807723911,4.858942755,13,9,-30.76923077,33,34,3.03030303,1.723957789,1.862503424,8.036486475,2,5,150,,43,,,2.355519036,,5,6,20,2,6,200,0.1044822903,0.3286770748,214.5768283,0,0,0,3,0,-100,171,0,-100,8.933235817,0,-100,,4,1,-75,4,3,-25,,3000,,1,0
47077,TN,Henderson,33,29,-12.12121212,3.244837758,3.436018957,0.8416298881,0.3087381391,164,109,-33.53658537,5.991962002,3.889384478,-35.08996758,1,0,,0.03578201681,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,11.11111111,50,74,-32.43243243,1.826817684,1.78412132,-2.33719893,9,10,11.11111111,50,74,48,1.826817684,2.640499554,44.54094558,7,9,28.57142857,9,15,66.66666667,0.328827183,0.5352363961,62.77133512,7,4,-42.85714286,3,4,33.33333333,0.109609061,0.1427297056,30.21706809,0,1,,1,0,-100,,0,,,0,,,2,1,-50,3,6,100,5000,6000,20,0,0
47079,TN,Henry,32,34,6.25,3.340292276,4.11622276,0.1754578353,0.09720295759,96,89,-7.291666667,3.015738385,2.750904089,-8.781739715,1,1,0,0.03102699295,0.03090425953,-0.3955698013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,-40,72,42,71.42857143,2.261803789,2.225450499,-1.607269805,15,9,-40,72,42,-41.66666667,2.261803789,1.298179458,-42.60424072,6,5,-16.66666667,13,21,61.53846154,0.4083812396,0.6490897289,58.94210262,7,2,-71.42857143,5,,,0.1570697075,,,1,2,100,4,1,-75,17680,,,555.3984858,,,,2,0,-100,8,9,12.5,40000,17000,-57.5,0,0
47081,TN,Hickman,34,35,2.941176471,5.222734255,5.477308294,1.352450681,0.8508005259,133,110,-17.29323308,5.430788077,4.556374783,-16.10103878,1,2,100,0.04131207243,0.07979890704,93.16123199,0,0,0,0,0,0,0,0,1,50,1,50,1,50,1,50,1,50,9,12,33.33333333,22,31,-29.03225806,0.8983258473,0.9112749565,1.441471295,9,12,33.33333333,22,31,40.90909091,0.8983258473,1.284069257,42.94025501,6,9,50,40,32,-20,1.633319722,1.325490846,-18.84682296,5,8,60,3,8,166.6666667,0.1224989792,0.3313727115,170.5105901,1,1,0,3,4,33.33333333,25530,,,1042.466313,,,,3,11,266.6666667,6,14,133.3333333,23000,29000,26.08695652,0,0
47083,TN,Houston,5,11,120,1.308900524,3.25443787,0.7474518686,0.3904506917,33,35,6.060606061,4.015086994,4.156769596,3.528755488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,500,,23,,,,,1,6,500,,23,,,2.731591449,,1,1,0,,,,,,,5,7,40,8,5,-37.5,0.9733544227,0.593824228,-38.99198337,0,0,0,1,1,0,,,,,,,,2,0,-100,3,4,33.33333333,,,,0,0
47085,TN,Humphreys,45,32,-28.88888889,7.053291536,5.351170569,1.417848207,1.43521856,136,219,61.02941176,7.389296387,11.9678671,61.96220141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,-18.18181818,25,21,19.04761905,1.358326542,1.366194874,0.5792666266,11,9,-18.18181818,25,,,1.358326542,,,6,6,0,14,18,28.57142857,0.7606628634,0.9836603093,29.31619995,4,1,-75,6,,,0.32599837,,,0,0,0,0,0,,0,0,,0,0,,,1,1,0,2,13,550,,199000,,0,0
47087,TN,Jackson,28,28,0,4.770017036,5.611222445,0.7864726701,0.6055712556,40,30,-25,3.511544202,2.608468829,-25.71732893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,-25,14,13,7.692307692,1.229040471,1.217285453,-0.9564385706,8,6,-25,,13,,,1.130336492,,3,2,-33.33333333,,,,,,,1,3,200,,,,,,,0,0,0,1,0,-100,,0,,,0,,,1,2,100,7,7,0,,6000,,1,
47089,TN,Jefferson,56,57,1.785714286,4.624277457,5.810397554,0.7127510828,1.126192104,209,346,65.55023923,4.164674,6.617070512,58.88567779,2,2,0,0.03837298602,0.03702880815,-3.502927542,0,0,0,0,0,0,0,0,1,50,1,50,1,50,1,50,1,50,13,25,92.30769231,368,110,234.5454545,7.333014507,7.037809099,-4.025703303,13,25,92.30769231,368,110,-70.10869565,7.333014507,2.103692937,-71.31203088,12,16,33.33333333,46,110,139.1304348,0.9166268133,2.103692937,129.503753,5,8,60,20,22,10,0.3985333971,0.4207385875,5.571726367,0,0,0,1,0,-100,,0,,,0,,,1,6,500,2,15,650,,120000,,,1
47091,TN,Johnson,27,26,-3.703703704,5.263157895,5.462184874,1.825593761,0.6066622546,103,55,-46.60194175,5.655611685,3.034817635,-46.33970993,4,4,0,0.2222963274,0.2249971926,1.214984179,1,25,0,0,0,0,0,0,1,25,1,25,1,25,1,25,1,25,35,20,-42.85714286,36,36,0,1.976718647,1.986426088,0.4910886719,35,20,-42.85714286,36,36,0,1.976718647,1.986426088,0.4910886719,9,3,-66.66666667,14,15,7.142857143,0.7687239183,0.8276775368,7.669023577,16,2,-87.5,41,,,2.251262904,,,0,0,0,1,0,-100,,0,,,0,,,2,3,50,0,0,,0,0,,1,1
47093,TN,Knox,89,84,-5.617977528,7.27124183,9.210526316,1.217813097,3.719912473,236,544,130.5084746,0.5631168038,1.233288823,119.0111918,6,10,66.66666412,0.01350296009,0.0214920193,59.16524506,4,40,2,20,0,0,0,0,10,100,10,100,9,90,10,100,10,100,35,25,-28.57142857,88,38,131.5789474,0.2099757573,0.1995026037,-4.987791801,35,25,-28.57142857,88,38,-56.81818182,0.2099757573,0.08614885161,-58.972001,16,14,-12.5,42,34,-19.04761905,0.1002157024,0.07708055144,-23.08535527,18,12,-33.33333333,24,23,-4.166666667,0.05726611564,0.05214272598,-8.946633809,1,1,0,1,3,200,,,,,,,,5,5,0,3,9,200,,25000,,1,1
47095,TN,Lake,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,0,0,,1,0,-100,,0,,1,0
47097,TN,Lauderdale,23,17,-26.08695652,3.820598007,3.719912473,0.490663759,0.1902078921,216,185,-14.35185185,7.796989496,6.688600456,-14.21560258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,-51.42857143,568,323,75.85139319,20.5031946,20.53581113,0.1590802271,35,17,-51.42857143,568,,,20.5031946,,,2,1,-50,,,,,,,4,3,-25,,,,,,,0,0,0,0,0,,0,0,,0,0,,,4,1,-75,3,4,33.33333333,43000,29000,-32.55813953,0,
47099,TN,Lawrence,80,120,50,4.34310532,7.697241822,0.737715716,1.253006142,336,818,143.452381,8.180755746,19.40503867,137.2034965,2,2,0,0.04770423472,0.04573101178,-4.136368275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,84,13.51351351,295,470,-37.23404255,7.182508765,6.998149642,-2.566778953,74,84,13.51351351,295,470,59.3220339,7.182508765,11.14959434,55.23258946,11,16,45.45454545,16,25,56.25,0.3895597974,0.593063529,52.23940789,51,50,-1.960784314,34,33,-2.941176471,0.8278145695,0.7828438582,-5.432461925,0,0,0,3,5,66.66666667,4200,6368,51.61904762,102.2594468,151.0651421,47.72732182,,12,21,75,12,8,-33.33333333,72000,37000,-48.61111111,1,1
47101,TN,Lewis,15,12,-20,5.769230769,5.405405405,1.380368098,0.4549886253,36,14,-61.11111111,3.009781791,1.17597648,-60.92818144,1,1,0,0.08337502182,0.08274035901,-0.7612145543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,8,-75,0.1672100995,0.1679966401,0.4703905922,3,3,0,2,,,0.1672100995,,,5,3,-40,12,,,1.003260597,,,4,3,-25,,,,,,,0,0,0,0,1,,0,,,0,,,,1,3,200,6,1,-83.33333333,62000,,,0,0
47103,TN,Lincoln,67,74,10.44776119,3.759820426,4.639498433,0.7300280248,0.4280271838,422,473,12.08530806,12.9594939,14.14558287,9.152278433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,540,598,-9.698996656,16.58323865,16.14929123,-2.6167833,23,23,0,540,598,10.74074074,16.58323865,17.88384473,7.84289553,23,24,4.347826087,167,192,14.97005988,5.128520099,5.741970214,11.96154255,9,10,11.11111111,28,15,-46.42857143,0.8598716334,0.4485914229,-47.83041963,0,0,0,0,3,,0,,,0,,,,10,8,-20,13,11,-15.38461538,42000,11000,-73.80952381,1,1
47105,TN,Loudon,48,51,6.25,6.25,7.445255474,0.1776464338,0.2400960384,107,186,73.8317757,2.311314641,3.736965825,61.68139803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,14,13,7.692307692,0.3024149998,0.2812769976,-6.98973339,8,8,0,14,13,-7.142857143,0.3024149998,0.2611857835,-13.63332386,12,15,25,45,31,-31.11111111,0.9720482136,0.6228276375,-35.92626078,3,9,200,8,14,75,0.1728085713,0.2812769976,62.76796657,0,0,0,0,1,,0,,,0,,,,1,3,200,2,3,50,,,,1,1
47107,TN,McMinn,65,68,4.615384615,5.398671096,6.519654842,0.340585394,0.6957805129,165,264,60,3.178455848,5.033653021,58.36787614,1,2,100,0.01910402067,0.03753401339,96.47180176,1,50,0,0,0,0,0,0,1,50,2,100,1,50,1,50,2,100,24,21,-12.5,68,91,-25.27472527,1.309909077,1.29654699,-1.020077411,24,21,-12.5,68,91,33.82352941,1.309909077,1.735084943,32.45842582,18,18,0,48,78,62.5,0.9246417013,1.487215665,60.84237421,4,7,75,6,9,50,0.1155802127,0.1716018075,48.46988388,0,0,0,5,1,-80,4500,,,86.6851595,,,,7,3,-57.14285714,13,13,0,149000,130000,-12.75167785,1,1
47109,TN,McNairy,25,31,24,3.276539974,4.711246201,0.2326934264,0.251659652,28,58,107.1428571,1.096276575,2.216616984,102.1950514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,-14.28571429,37,45,-17.77777778,1.448651188,1.414048766,-2.388595888,14,12,-14.28571429,37,45,21.62162162,1.448651188,1.719789039,18.71657257,3,4,33.33333333,,23,,,0.8790032867,,3,3,0,4,5,25,0.1566109393,0.191087671,22.01425514,0,0,0,2,3,50,,676,,,25.83505312,,,6,4,-33.33333333,8,9,12.5,13000,65000,400,1,1
47111,TN,Macon,25,33,32,2.34521576,3.754266212,0.2457865169,0.1498780842,56,67,19.64285714,2.581477896,2.976587143,15.30554445,1,1,0,0.04418522492,0.04121161997,-6.72986269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,-33.33333333,28,14,100,1.290738948,1.243946866,-3.62521658,12,8,-33.33333333,28,14,-50,1.290738948,0.6219734328,-51.81260829,10,9,-10,31,32,3.225806452,1.429032407,1.421653561,-0.5163525987,5,7,40,6,10,66.66666667,0.2765869174,0.4442667377,60.62463903,0,0,0,0,0,,0,0,,0,0,,,5,6,20,4,0,-100,4000,0,-100,0,0
47113,TN,Madison,19,27,42.10526316,2.69121813,4.560810811,0.09588408679,0.08025560654,27,53,96.2962963,0.2782902671,0.5380437541,93.3390484,2,1,-50,0.02025747299,0.0102453772,-49.42420959,1,100,1,100,0,0,0,0,1,100,1,100,1,100,1,100,1,100,17,11,-35.29411765,44,48,-8.333333333,0.4535100648,0.4466778336,-1.506522512,16,11,-31.25,,48,,,0.4872849094,,4,3,-25,,,,,,,6,5,-16.66666667,5,2,-60,0.05153523464,0.02030353789,-60.602609,0,0,0,0,0,,0,0,,0,0,,,2,0,-100,12,5,-58.33333333,32000,22000,-31.25,1,1
47115,TN,Marion,8,17,112.5,2.040816327,6.071428571,0.4977576265,0.5023978077,101,66,-34.65346535,3.597634822,2.337689937,-35.02147792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,,,,,2,2,0,,,,,,,4,5,25,14,25,78.57142857,0.4986820546,0.8854886126,77.5657665,5,7,40,20,9,-55,0.7124029351,0.3187759005,-55.25342684,1,1,0,0,1,,0,,,0,,,,1,6,500,3,10,233.3333333,,70000,,0,1
47117,TN,Marshall,37,48,29.72972973,3.432282004,4.682926829,0.4533477991,0.5321897282,117,206,76.06837607,3.966908524,6.658047835,67.83971182,1,2,100,0.03217917308,0.05937713385,84.52038574,0,0,0,0,0,0,0,0,1,50,1,50,1,50,0,0,1,50,12,10,-16.66666667,18,28,-35.71428571,0.610293619,0.58177117,-4.673561732,12,10,-16.66666667,18,28,55.55555556,0.610293619,0.9049773756,48.28557064,4,6,50,7,20,185.7142857,0.2373364074,0.6464124111,172.3612522,5,1,-80,5,,,0.1695260053,,,0,0,0,0,0,,0,0,,0,0,,,6,7,16.66666667,3,5,66.66666667,,8000,,0,0
47119,TN,Maury,57,57,0,3.360849057,3.767349636,0.6735187849,0.4155124654,192,180,-6.25,2.466059571,2.195068413,-10.98883259,2,1,-50,0.02392859757,0.01059995778,-55.70171738,0,0,1,100,0,0,0,0,1,100,1,100,1,100,1,100,1,100,18,10,-44.44444444,30,34,-11.76470588,0.3853218079,0.3658447355,-5.054754762,18,10,-44.44444444,30,34,13.33333333,0.3853218079,0.4146240336,7.60461127,15,20,33.33333333,49,61,24.48979592,0.629358953,0.7438842955,18.19714203,8,10,25,14,14,0,0.1798168437,0.1707275432,-5.054754762,0,0,0,1,1,0,,,,,,,,2,2,0,9,17,88.88888889,78000,95000,21.79487179,1,1
47121,TN,Meigs,17,13,-23.52941176,4.632152589,4.100946372,0.7362155388,0.5974934421,47,41,-12.76595745,4.109828611,3.509072236,-14.61755301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-88.88888889,35,,,3.060510668,2.995549469,-2.122560767,9,1,-88.88888889,35,,,3.060510668,,,0,4,,0,18,,0,1.540568299,,4,1,-75,7,,,0.6121021336,,,1,1,0,0,0,,0,0,,0,0,,,2,1,-50,1,6,500,,436000,,0,1
47123,TN,Monroe,54,60,11.11111111,5.77540107,6.880733945,0.9402254839,0.3835815035,221,127,-42.53393665,5.053161084,2.812659181,-44.33862023,0,1,,0,0.02157171443,,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,6,15,150,7,48,-85.41666667,0.160054876,0.1550284588,-3.140433637,6,15,150,7,48,585.7142857,0.160054876,1.063052289,564.1798836,15,13,-13.33333333,73,89,21.91780822,1.669143706,1.971076119,18.08906036,11,13,18.18181818,5,9,80,0.1143249114,0.1993223042,74.34721945,2,2,0,0,0,,0,0,,0,0,,,3,1,-66.66666667,4,12,200,,37000,,1,1
47125,TN,Montgomery,55,58,5.454545455,6.380510441,7.407407407,0.3270675341,0.302619884,91,143,57.14285714,0.566477011,0.7716757235,36.22366107,2,2,0,0.01085917838,0.009711095132,-10.57246876,1,50,0,0,0,0,1,50,1,50,1,50,1,50,1,50,1,50,13,14,7.692307692,71,53,33.96226415,0.441976569,0.3831396949,-13.31221568,13,14,7.692307692,71,53,-25.35211268,0.441976569,0.2860056877,-35.28940044,12,10,-16.66666667,49,66,34.69387755,0.3050260828,0.3561580262,16.76313806,6,9,50,9,14,55.55555556,0.05602519889,0.07554867223,34.8476645,0,0,0,1,1,0,,,,,,,,0,3,,9,10,11.11111111,89000,,,1,0
47127,TN,Moore,18,8,-55.55555556,5.202312139,2.234636872,0.3777303334,0.4253433762,69,96,39.13043478,11.11111111,15.10621558,35.9559402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,-87.5,20,,,3.220611916,3.147128245,-2.281667978,8,1,-87.5,20,,,3.220611916,,,1,1,0,,,,,,,1,2,100,,,,,,,0,0,0,0,0,,0,0,,0,0,,,2,0,-100,3,1,-66.66666667,,,,0,0
47129,TN,Morgan,42,47,11.9047619,10.31941032,11.38014528,1.105015674,1.602436763,141,242,71.63120567,6.52747558,11.02706644,68.93309367,1,1,0,0.04616592079,0.04634135216,0.3800019026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,20,34,-41.17647059,0.925883061,0.9113278046,-1.572040463,11,11,0,20,34,70,0.925883061,1.549257268,67.32753121,6,3,-50,14,,,0.6481181427,,,4,6,50,3,6,100,0.1388824591,0.2733983414,96.85591907,0,0,0,0,0,,0,0,,0,0,,,2,3,50,5,3,-40,4000,,,,1
47131,TN,Obion,25,18,-28,3.607503608,3.169014085,0.128528697,0.02483009123,110,35,-68.18181818,3.440510447,1.116213803,-67.55673845,1,1,0,0.03224454075,0.03303928301,2.464734316,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,17,4,-76.47058824,72,10,620,2.251970474,2.296211251,1.964536293,17,4,-76.47058824,72,10,-86.11111111,2.251970474,0.3189182294,-85.83825885,9,7,-22.22222222,223,175,-21.52466368,6.974852996,5.581069014,-19.98298721,3,1,-66.66666667,,,,,,,1,2,100,0,0,,0,0,,0,0,,,2,2,0,6,3,-50,,,,0,1
47133,TN,Overton,50,50,0,4.955401388,5.422993492,2.862646121,2.158536585,431,354,-17.86542923,19.87732325,15.94020173,-19.80710114,1,0,,0.04552490264,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,33.33333333,,179,,,,,18,24,33.33333333,,179,,,8.060158501,,17,7,-58.82352941,56,17,-69.64285714,2.58266845,0.7654899135,-70.36050394,6,13,116.6666667,9,13,44.44444444,0.4150717152,0.5853746398,41.02975905,0,0,0,0,1,,0,,,0,,,,1,2,100,4,9,125,,829000,,0,0
47135,TN,Perry,10,16,60,3.891050584,6.504065041,1.75862069,2.287581699,51,56,9.803921569,6.630265211,7.142857143,7.731092437,1,1,0,0.1269357651,0.1240079328,-2.30654645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,8,0,1.040041602,1.020408163,-1.887755102,4,4,0,8,8,0,1.040041602,1.020408163,-1.887755102,5,0,-100,7,0,-100,0.9100364015,0,-100,6,1,-83.33333333,6,,,0.7800312012,,,0,0,0,2,0,-100,,0,,,0,,,0,1,,2,4,100,,11000,,0,0
